# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1163.7048  -1323.76    1.2084    0.2093  8.5832e-15  1.4868e-15  7.1031e-15
1163.7347  -1316.09    0.9154    0.1831  6.5012e-15  1.3004e-15  7.1019e-15
1163.7646  -1308.42    0.9848    0.1896  6.9928e-15  1.3465e-15  7.1007e-15
1163.7945  -1300.75    1.2222    0.2105  8.6773e-15  1.4944e-15  7.0995e-15
1163.8244  -1293.08    1.2973    0.2167  9.2087e-15  1.5379e-15  7.0983e-15
1163.8543  -1285.41    1.0071    0.1917  7.1473e-15  1.3603e-15  7.0971e-15
1163.8842  -1277.73    1.1350    0.2031  8.0539e-15  1.4409e-15  7.0959e-15
1163.9141  -1270.06    1.2017    0.2088  8.5259e-15  1.4810e-15  7.0946e-15
1163.9440  -1262.39    1.0232    0.1931  7.2577e-15  1.3697e-15  7.0934e-15
1163.9739  -1254.72    1.4601    0.2294  1.0355e-14  1.6269e-15  7.0921e-15
1164.0039  -1247.05    0.7166    0.1627  5.0817e-15  1.1540e-15  7.0909e-15
1164.0338  -1239.38    1.1253    0.2021  7.9778e-15  1.4327e-15  7.0896e-15
1164.0637  -1231.71    0.8612    0.1776  6.1044e-15  1.2591e-15  7.0884e-15
1164.0936  -1224.03    0.8488    0.1764  6.0155e-15  1.2504e-15  7.0871e-15
1164.1235  -1216.36    1.1198    0.2017  7.9350e-15  1.4290e-15  7.0858e-15
1164.1534  -1208.69    0.9056    0.1820  6.4156e-15  1.2897e-15  7.0846e-15
1164.1833  -1201.02    0.8069    0.1722  5.7153e-15  1.2198e-15  7.0833e-15
1164.2132  -1193.35    0.9858    0.1895  6.9811e-15  1.3424e-15  7.0820e-15
1164.2431  -1185.68    1.0760    0.1977  7.6186e-15  1.3997e-15  7.0807e-15
1164.2730  -1178.01    0.8455    0.1760  5.9853e-15  1.2462e-15  7.0794e-15
1164.3030  -1170.34    0.8002    0.1715  5.6639e-15  1.2136e-15  7.0781e-15
1164.3329  -1162.66    1.1023    0.2000  7.8008e-15  1.4154e-15  7.0767e-15
1164.3628  -1154.99    1.0302    0.1936  7.2889e-15  1.3696e-15  7.0754e-15
1164.3927  -1147.32    1.0377    0.1943  7.3410e-15  1.3744e-15  7.0741e-15
1164.4226  -1139.65    0.7099    0.1619  5.0213e-15  1.1451e-15  7.0728e-15
1164.4525  -1131.98    0.8313    0.1745  5.8788e-15  1.2342e-15  7.0715e-15
1164.4824  -1124.31    0.9071    0.1820  6.4136e-15  1.2865e-15  7.0701e-15
1164.5123  -1116.64    1.0578    0.1960  7.4773e-15  1.3852e-15  7.0688e-15
1164.5422  -1108.96    0.8881    0.1801  6.2765e-15  1.2729e-15  7.0674e-15
1164.5721  -1101.29    0.9255    0.1837  6.5399e-15  1.2982e-15  7.0661e-15
1164.6021  -1093.62    1.2305    0.2109  8.6928e-15  1.4900e-15  7.0648e-15
1164.6320  -1085.95    0.7520    0.1663  5.3117e-15  1.1750e-15  7.0634e-15
1164.6619  -1078.28    1.1848    0.2071  8.3671e-15  1.4624e-15  7.0621e-15
1164.6918  -1070.61    1.0873    0.1986  7.6774e-15  1.4023e-15  7.0607e-15
1164.7217  -1062.94    0.9039    0.1816  6.3808e-15  1.2817e-15  7.0594e-15
1164.7516  -1055.26    1.0010    0.1907  7.0650e-15  1.3463e-15  7.0580e-15
1164.7815  -1047.59    0.9705    0.1880  6.8485e-15  1.3265e-15  7.0566e-15
1164.8114  -1039.92    0.7625    0.1675  5.3798e-15  1.1816e-15  7.0553e-15
1164.8413  -1032.25    0.9323    0.1844  6.5762e-15  1.3011e-15  7.0539e-15
