# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1390.9908   -595.68    0.9527    0.0732  8.7792e-15  6.7469e-16  9.2148e-15
1391.0208   -589.24    1.0170    0.0754  9.3771e-15  6.9475e-16  9.2203e-15
1391.0507   -582.81    0.8926    0.0703  8.2348e-15  6.4817e-16  9.2258e-15
1391.0806   -576.38    0.9202    0.0716  8.4946e-15  6.6071e-16  9.2313e-15
1391.1105   -569.94    0.9417    0.0723  8.6986e-15  6.6804e-16  9.2368e-15
1391.1404   -563.51    0.8945    0.0708  8.2670e-15  6.5479e-16  9.2423e-15
1391.1703   -557.08    0.8982    0.0702  8.3061e-15  6.4954e-16  9.2478e-15
1391.2002   -550.64    0.9912    0.0739  9.1722e-15  6.8372e-16  9.2533e-15
1391.2301   -544.21    1.0074    0.0741  9.3277e-15  6.8587e-16  9.2588e-15
1391.2600   -537.77    0.9470    0.0724  8.7734e-15  6.7074e-16  9.2642e-15
1391.2899   -531.34    0.9418    0.0726  8.7305e-15  6.7260e-16  9.2697e-15
1391.3199   -524.91    1.0334    0.0765  9.5853e-15  7.0919e-16  9.2752e-15
1391.3498   -518.47    0.9282    0.0720  8.6148e-15  6.6835e-16  9.2807e-15
1391.3797   -512.04    0.9240    0.0720  8.5802e-15  6.6819e-16  9.2862e-15
1391.4096   -505.61    0.7948    0.0661  7.3850e-15  6.1436e-16  9.2916e-15
1391.4395   -499.17    0.8730    0.0692  8.1162e-15  6.4370e-16  9.2971e-15
1391.4694   -492.74    0.8970    0.0709  8.3442e-15  6.5988e-16  9.3025e-15
1391.4993   -486.31    0.9684    0.0726  9.0139e-15  6.7563e-16  9.3080e-15
1391.5292   -479.87    0.9123    0.0702  8.4968e-15  6.5387e-16  9.3135e-15
1391.5591   -473.44    0.9378    0.0777  8.7394e-15  7.2423e-16  9.3189e-15
1391.5890   -467.01    0.9676    0.0943  9.0222e-15  8.7919e-16  9.3244e-15
1391.6190   -460.57    1.0660    0.0989  9.9460e-15  9.2279e-16  9.3298e-15
1391.6489   -454.14    1.1112    0.1095  1.0374e-14  1.0226e-15  9.3352e-15
1391.6788   -447.71    1.0372    0.1219  9.6882e-15  1.1388e-15  9.3407e-15
1391.7087   -441.27    1.0909    0.1264  1.0196e-14  1.1810e-15  9.3461e-15
1391.7386   -434.84    1.0898    0.1263  1.0191e-14  1.1807e-15  9.3515e-15
1391.7685   -428.40    0.9492    0.1173  8.8819e-15  1.0980e-15  9.3570e-15
1391.7984   -421.97    0.9303    0.1163  8.7095e-15  1.0892e-15  9.3624e-15
1391.8283   -415.54    1.0436    0.1243  9.7760e-15  1.1644e-15  9.3678e-15
1391.8582   -409.10    1.0307    0.1226  9.6609e-15  1.1491e-15  9.3732e-15
1391.8881   -402.67    0.9340    0.1172  8.7592e-15  1.0989e-15  9.3786e-15
1391.9181   -396.24    0.9943    0.1200  9.3304e-15  1.1262e-15  9.3841e-15
1391.9480   -389.80    1.0373    0.1237  9.7392e-15  1.1611e-15  9.3895e-15
1391.9779   -383.37    0.9949    0.1201  9.3469e-15  1.1280e-15  9.3949e-15
1392.0078   -376.94    0.9445    0.1180  8.8783e-15  1.1095e-15  9.4003e-15
1392.0377   -370.50    0.9312    0.1156  8.7584e-15  1.0870e-15  9.4056e-15
1392.0676   -364.07    1.0171    0.1220  9.5722e-15  1.1484e-15  9.4110e-15
1392.0975   -357.64    1.1351    0.1099  1.0689e-14  1.0345e-15  9.4164e-15
1392.1274   -351.20    0.8934    0.0958  8.4174e-15  9.0297e-16  9.4218e-15
1392.1573   -344.77    0.9896    0.1001  9.3291e-15  9.4392e-16  9.4272e-15
1392.1872   -338.34    0.7986    0.0914  7.5324e-15  8.6260e-16  9.4325e-15
1392.2172   -331.90    0.8865    0.0955  8.3667e-15  9.0085e-16  9.4379e-15
1392.2471   -325.47    0.9964    0.0872  9.4090e-15  8.2351e-16  9.4433e-15
1392.2770   -319.03    0.8221    0.0679  7.7677e-15  6.4195e-16  9.4486e-15
1392.3069   -312.60    0.9430    0.0730  8.9152e-15  6.9025e-16  9.4540e-15
1392.3368   -306.17    0.9146    0.0719  8.6517e-15  6.8011e-16  9.4593e-15
1392.3667   -299.73    0.9927    0.0740  9.3959e-15  7.0077e-16  9.4647e-15
1392.3966   -293.30    0.8932    0.0698  8.4588e-15  6.6107e-16  9.4700e-15
1392.4265   -286.87    1.0671    0.0756  1.0111e-14  7.1595e-16  9.4754e-15
1392.4564   -280.43    1.0503    0.0753  9.9572e-15  7.1367e-16  9.4807e-15
1392.4863   -274.00    0.9918    0.0731  9.4085e-15  6.9341e-16  9.4860e-15
1392.5163   -267.57    0.9576    0.0714  9.0886e-15  6.7770e-16  9.4914e-15
1392.5462   -261.13    1.1974    0.0800  1.1371e-14  7.6015e-16  9.4967e-15
1392.5761   -254.70    1.0937    0.0764  1.0393e-14  7.2642e-16  9.5020e-15
1392.6060   -248.27    1.0194    0.0736  9.6920e-15  6.9987e-16  9.5073e-15
1392.6359   -241.83    1.0105    0.0740  9.6122e-15  7.0381e-16  9.5126e-15
1392.6658   -235.40    0.9914    0.0734  9.4359e-15  6.9850e-16  9.5179e-15
1392.6957   -228.97    0.9111    0.0702  8.6769e-15  6.6835e-16  9.5232e-15
1392.7256   -222.53    1.0914    0.0762  1.0400e-14  7.2581e-16  9.5285e-15
1392.7555   -216.10    0.9691    0.0717  9.2392e-15  6.8352e-16  9.5338e-15
1392.7854   -209.67    1.1197    0.0774  1.0681e-14  7.3798e-16  9.5391e-15
1392.8154   -203.23    1.1008    0.0773  1.0507e-14  7.3771e-16  9.5445e-15
1392.8453   -196.80    0.9874    0.0724  9.4295e-15  6.9130e-16  9.5498e-15
1392.8752   -190.36    1.0335    0.0737  9.8750e-15  7.0378e-16  9.5553e-15
1392.9051   -183.93    0.9598    0.0714  9.1765e-15  6.8286e-16  9.5608e-15
1392.9350   -177.50    1.0262    0.0744  9.8172e-15  7.1217e-16  9.5663e-15
1392.9649   -171.06    0.8652    0.0678  8.2814e-15  6.4905e-16  9.5719e-15
1392.9948   -164.63    1.0695    0.0760  1.0243e-14  7.2770e-16  9.5776e-15
1393.0247   -158.20    0.9823    0.0721  9.4134e-15  6.9098e-16  9.5833e-15
1393.0546   -151.76    0.9195    0.0704  8.8169e-15  6.7499e-16  9.5890e-15
1393.0845   -145.33    0.9456    0.0711  9.0724e-15  6.8175e-16  9.5948e-15
1393.1145   -138.90    1.0922    0.0760  1.0486e-14  7.2947e-16  9.6007e-15
1393.1444   -132.46    1.2181    0.0801  1.1702e-14  7.6942e-16  9.6066e-15
1393.1743   -126.03    0.9192    0.0703  8.8358e-15  6.7571e-16  9.6125e-15
1393.2042   -119.60    0.9667    0.0713  9.2987e-15  6.8616e-16  9.6185e-15
1393.2341   -113.16    1.0295    0.0732  9.9083e-15  7.0479e-16  9.6246e-15
1393.2640   -106.73    1.0677    0.0795  1.0283e-14  7.6582e-16  9.6307e-15
1393.2939   -100.30    1.0601    0.0817  1.0216e-14  7.8779e-16  9.6369e-15
1393.3238    -93.86    1.1281    0.0848  1.0878e-14  8.1758e-16  9.6430e-15
1393.3537    -87.43    1.1205    0.0888  1.0812e-14  8.5718e-16  9.6493e-15
1393.3836    -80.99    1.0459    0.0843  1.0099e-14  8.1361e-16  9.6556e-15
1393.4136    -74.56    1.1061    0.0865  1.0687e-14  8.3567e-16  9.6619e-15
1393.4435    -68.13    0.9617    0.0813  9.2984e-15  7.8635e-16  9.6683e-15
1393.4734    -61.69    0.9116    0.0792  8.8191e-15  7.6618e-16  9.6748e-15
1393.5033    -55.26    0.8163    0.0767  7.9024e-15  7.4239e-16  9.6813e-15
1393.5332    -48.83    0.7390    0.0729  7.1592e-15  7.0652e-16  9.6878e-15
1393.5631    -42.39    0.7187    0.0704  6.9673e-15  6.8219e-16  9.6944e-15
1393.5930    -35.96    0.5918    0.0647  5.7410e-15  6.2768e-16  9.7011e-15
