# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1332.2476   -513.24    0.8575    0.1413  4.6270e-15  7.6246e-16  5.3962e-15
1332.2775   -506.52    0.9795    0.1533  5.2860e-15  8.2745e-16  5.3967e-15
1332.3074   -499.80    0.9913    0.1534  5.3502e-15  8.2805e-16  5.3971e-15
1332.3373   -493.08    1.0103    0.1595  5.4533e-15  8.6080e-16  5.3975e-15
1332.3672   -486.36    1.0544    0.1880  5.6917e-15  1.0146e-15  5.3979e-15
1332.3972   -479.64    0.9706    0.1724  5.2398e-15  9.3081e-16  5.3983e-15
1332.4271   -472.92    1.1174    0.1779  6.0323e-15  9.6021e-16  5.3987e-15
1332.4570   -466.20    1.0666    0.1644  5.7587e-15  8.8740e-16  5.3991e-15
1332.4869   -459.49    1.0280    0.1458  5.5505e-15  7.8750e-16  5.3995e-15
1332.5168   -452.77    0.9266    0.1315  5.0038e-15  7.0999e-16  5.3999e-15
1332.5467   -446.05    0.9678    0.1342  5.2266e-15  7.2482e-16  5.4004e-15
1332.5766   -439.33    1.2142    0.1498  6.5575e-15  8.0917e-16  5.4008e-15
1332.6065   -432.61    0.9457    0.1327  5.1081e-15  7.1679e-16  5.4012e-15
1332.6364   -425.89    0.9771    0.1469  5.2780e-15  7.9349e-16  5.4016e-15
1332.6663   -419.17    0.9903    0.1580  5.3496e-15  8.5340e-16  5.4020e-15
1332.6963   -412.45    0.9479    0.1533  5.1212e-15  8.2814e-16  5.4024e-15
1332.7262   -405.73    1.2007    0.1779  6.4871e-15  9.6113e-16  5.4028e-15
1332.7561   -399.01    0.9819    0.1821  5.3057e-15  9.8411e-16  5.4032e-15
1332.7860   -392.30    0.9691    0.1760  5.2365e-15  9.5100e-16  5.4036e-15
1332.8159   -385.58    0.8898    0.1736  4.8086e-15  9.3806e-16  5.4041e-15
1332.8458   -378.86    0.7458    0.1598  4.0308e-15  8.6373e-16  5.4045e-15
1332.8757   -372.14    1.1682    0.1857  6.3142e-15  1.0037e-15  5.4049e-15
