# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1255.4387  -1185.30    1.1239    0.1183  7.1665e-15  7.5460e-16  6.3766e-15
1255.4686  -1178.18    0.8920    0.1057  5.6866e-15  6.7372e-16  6.3754e-15
1255.4985  -1171.07    0.8747    0.1047  5.5757e-15  6.6713e-16  6.3743e-15
1255.5285  -1163.96    0.9273    0.1077  5.9100e-15  6.8637e-16  6.3731e-15
1255.5584  -1156.84    1.1311    0.1188  7.2072e-15  7.5681e-16  6.3720e-15
1255.5883  -1149.73    0.9908    0.1113  6.3119e-15  7.0893e-16  6.3708e-15
1255.6182  -1142.61    1.0060    0.1121  6.4081e-15  7.1400e-16  6.3697e-15
1255.6481  -1135.50    0.8068    0.1007  5.1379e-15  6.4116e-16  6.3685e-15
1255.6780  -1128.39    0.9926    0.1114  6.3204e-15  7.0934e-16  6.3673e-15
1255.7079  -1121.27    0.8603    0.1039  5.4765e-15  6.6129e-16  6.3662e-15
1255.7378  -1114.16    0.9338    0.1081  5.9435e-15  6.8806e-16  6.3650e-15
1255.7677  -1107.04    0.9318    0.1080  5.9296e-15  6.8705e-16  6.3639e-15
1255.7976  -1099.93    1.0525    0.1147  6.6966e-15  7.2950e-16  6.3627e-15
1255.8276  -1092.82    0.8691    0.1044  5.5288e-15  6.6405e-16  6.3616e-15
1255.8575  -1085.70    0.8782    0.1050  5.5855e-15  6.6766e-16  6.3604e-15
1255.8874  -1078.59    1.0331    0.1137  6.5698e-15  7.2279e-16  6.3593e-15
1255.9173  -1071.47    0.6064    0.0876  3.8554e-15  5.5708e-16  6.3581e-15
1255.9472  -1064.36    0.6675    0.0918  4.2433e-15  5.8378e-16  6.3569e-15
1255.9771  -1057.24    0.6508    0.0907  4.1364e-15  5.7646e-16  6.3558e-15
1256.0070  -1050.13    0.6055    0.0876  3.8476e-15  5.5641e-16  6.3546e-15
1256.0369  -1043.02    0.5295    0.0821  3.3640e-15  5.2138e-16  6.3535e-15
1256.0668  -1035.90    0.5757    0.0855  3.6572e-15  5.4287e-16  6.3523e-15
1256.0967  -1028.79    0.5408    0.0830  3.4346e-15  5.2707e-16  6.3511e-15
1256.1267  -1021.67    0.7147    0.0950  4.5384e-15  6.0328e-16  6.3500e-15
1256.1566  -1014.56    0.7964    0.1001  5.0560e-15  6.3582e-16  6.3488e-15
1256.1865  -1007.45    0.8457    0.1031  5.3682e-15  6.5467e-16  6.3477e-15
1256.2164  -1000.33    0.9261    0.1078  5.8772e-15  6.8386e-16  6.3465e-15
1256.2463   -993.22    1.0578    0.1150  6.7122e-15  7.2982e-16  6.3453e-15
1256.2762   -986.10    0.9912    0.1114  6.2883e-15  7.0664e-16  6.3442e-15
1256.3061   -978.99    0.8679    0.1043  5.5050e-15  6.6172e-16  6.3430e-15
1256.3360   -971.88    1.1989    0.1224  7.6035e-15  7.7611e-16  6.3418e-15
1256.3659   -964.76    0.9649    0.1100  6.1183e-15  6.9739e-16  6.3407e-15
1256.3958   -957.65    0.9567    0.1095  6.0653e-15  6.9445e-16  6.3395e-15
1256.4258   -950.53    0.8645    0.1043  5.4798e-15  6.6086e-16  6.3383e-15
1256.4557   -943.42    1.1192    0.1183  7.0926e-15  7.4942e-16  6.3372e-15
1256.4856   -936.30    0.9312    0.1081  5.9001e-15  6.8494e-16  6.3360e-15
1256.5155   -929.19    0.9027    0.1065  5.7182e-15  6.7441e-16  6.3348e-15
1256.5454   -922.08    0.9212    0.1075  5.8346e-15  6.8099e-16  6.3337e-15
1256.5753   -914.96    1.1317    0.1190  7.1666e-15  7.5358e-16  6.3325e-15
1256.6052   -907.85    0.9050    0.1066  5.7301e-15  6.7506e-16  6.3313e-15
1256.6351   -900.73    0.9455    0.1089  5.9854e-15  6.8925e-16  6.3302e-15
1256.6650   -893.62    0.8969    0.1062  5.6764e-15  6.7185e-16  6.3290e-15
1256.6949   -886.51    0.7561    0.0976  4.7842e-15  6.1761e-16  6.3278e-15
1256.7249   -879.39    1.0615    0.1153  6.7158e-15  7.2968e-16  6.3266e-15
1256.7548   -872.28    0.9151    0.1072  5.7882e-15  6.7828e-16  6.3255e-15
1256.7847   -865.16    0.8884    0.1057  5.6182e-15  6.6858e-16  6.3243e-15
1256.8146   -858.05    0.7954    0.1001  5.0293e-15  6.3302e-16  6.3231e-15
1256.8445   -850.94    0.9427    0.1089  5.9599e-15  6.8825e-16  6.3220e-15
1256.8744   -843.82    0.8193    0.1017  5.1785e-15  6.4268e-16  6.3208e-15
1256.9043   -836.71    0.8026    0.1006  5.0719e-15  6.3571e-16  6.3196e-15
1256.9342   -829.59    0.7859    0.0996  4.9659e-15  6.2930e-16  6.3184e-15
1256.9641   -822.48    0.7943    0.1001  5.0176e-15  6.3224e-16  6.3173e-15
