# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1234.4800  -1050.51    1.0341    0.1014  2.7401e-15  2.6880e-16  2.6497e-15
1234.5099  -1043.27    0.8460    0.0920  2.2415e-15  2.4365e-16  2.6495e-15
1234.5398  -1036.03    0.8801    0.0938  2.3316e-15  2.4838e-16  2.6494e-15
1234.5698  -1028.79    0.8235    0.0907  2.1816e-15  2.4038e-16  2.6493e-15
1234.5997  -1021.56    0.9430    0.0969  2.4980e-15  2.5683e-16  2.6491e-15
1234.6296  -1014.32    1.0146    0.1005  2.6875e-15  2.6624e-16  2.6490e-15
1234.6595  -1007.08    1.1484    0.1068  3.0421e-15  2.8286e-16  2.6489e-15
1234.6894   -999.84    0.9365    0.0966  2.4805e-15  2.5587e-16  2.6487e-15
1234.7193   -992.60    0.8998    0.0948  2.3832e-15  2.5096e-16  2.6486e-15
1234.7492   -985.37    0.9562    0.0976  2.5324e-15  2.5848e-16  2.6484e-15
1234.7791   -978.13    1.0510    0.1022  2.7834e-15  2.7076e-16  2.6483e-15
1234.8090   -970.89    0.9442    0.0970  2.5004e-15  2.5691e-16  2.6482e-15
1234.8389   -963.65    0.8909    0.0943  2.3591e-15  2.4969e-16  2.6480e-15
1234.8689   -956.41    0.9847    0.0990  2.6073e-15  2.6214e-16  2.6479e-15
1234.8988   -949.17    1.0296    0.1012  2.7262e-15  2.6795e-16  2.6478e-15
1234.9287   -941.94    1.0286    0.1012  2.7233e-15  2.6786e-16  2.6476e-15
1234.9586   -934.70    1.0253    0.1010  2.7146e-15  2.6744e-16  2.6475e-15
1234.9885   -927.46    0.9833    0.0990  2.6032e-15  2.6202e-16  2.6473e-15
1235.0184   -920.22    1.0087    0.1002  2.6703e-15  2.6522e-16  2.6472e-15
1235.0483   -912.98    0.9465    0.0971  2.5055e-15  2.5708e-16  2.6471e-15
1235.0782   -905.75    0.9630    0.0980  2.5490e-15  2.5931e-16  2.6469e-15
1235.1081   -898.51    0.9750    0.0986  2.5806e-15  2.6086e-16  2.6468e-15
1235.1380   -891.27    1.1182    0.1054  2.9594e-15  2.7893e-16  2.6467e-15
1235.1680   -884.03    1.1448    0.1066  3.0296e-15  2.8213e-16  2.6465e-15
1235.1979   -876.79    0.9858    0.0991  2.6088e-15  2.6215e-16  2.6464e-15
1235.2278   -869.56    0.9934    0.0994  2.6288e-15  2.6311e-16  2.6463e-15
1235.2577   -862.32    1.1018    0.1338  2.9155e-15  3.5395e-16  2.6461e-15
1235.2876   -855.08    0.8439    0.1236  2.2329e-15  3.2701e-16  2.6460e-15
1235.3175   -847.84    0.8924    0.1300  2.3610e-15  3.4383e-16  2.6458e-15
1235.3474   -840.60    1.1074    0.1408  2.9298e-15  3.7253e-16  2.6457e-15
1235.3773   -833.36    1.1246    0.1422  2.9752e-15  3.7623e-16  2.6456e-15
1235.4072   -826.13    0.9553    0.1323  2.5272e-15  3.4997e-16  2.6454e-15
1235.4371   -818.89    1.1194    0.1448  2.9611e-15  3.8305e-16  2.6453e-15
1235.4671   -811.65    0.9620    0.1341  2.5447e-15  3.5459e-16  2.6452e-15
1235.4970   -804.41    1.0661    0.1420  2.8198e-15  3.7547e-16  2.6450e-15
1235.5269   -797.17    0.8731    0.1267  2.3092e-15  3.3516e-16  2.6449e-15
1235.5568   -789.94    0.8960    0.1307  2.3696e-15  3.4566e-16  2.6448e-15
1235.5867   -782.70    0.9748    0.1293  2.5781e-15  3.4205e-16  2.6446e-15
1235.6166   -775.46    0.9766    0.1335  2.5827e-15  3.5294e-16  2.6445e-15
1235.6465   -768.22    0.8919    0.1241  2.3585e-15  3.2813e-16  2.6443e-15
1235.6764   -760.98    1.0242    0.1341  2.7081e-15  3.5470e-16  2.6442e-15
1235.7063   -753.74    0.8764    0.1270  2.3173e-15  3.3578e-16  2.6441e-15
1235.7362   -746.51    0.9947    0.1130  2.6299e-15  2.9880e-16  2.6439e-15
1235.7662   -739.27    0.9197    0.0957  2.4316e-15  2.5313e-16  2.6438e-15
1235.7961   -732.03    0.9232    0.0959  2.4407e-15  2.5357e-16  2.6437e-15
1235.8260   -724.79    1.0035    0.0999  2.6527e-15  2.6411e-16  2.6435e-15
1235.8559   -717.55    1.1669    0.1076  3.0845e-15  2.8440e-16  2.6434e-15
1235.8858   -710.32    1.0294    0.1012  2.7210e-15  2.6745e-16  2.6433e-15
1235.9157   -703.08    0.9200    0.0957  2.4317e-15  2.5300e-16  2.6431e-15
1235.9456   -695.84    1.0998    0.1045  2.9067e-15  2.7614e-16  2.6430e-15
1235.9755   -688.60    0.8411    0.0916  2.2228e-15  2.4212e-16  2.6428e-15
1236.0054   -681.36    1.0050    0.0999  2.6560e-15  2.6414e-16  2.6427e-15
1236.0353   -674.12    0.9240    0.0959  2.4417e-15  2.5345e-16  2.6426e-15
1236.0653   -666.89    0.9298    0.0962  2.4570e-15  2.5416e-16  2.6424e-15
1236.0952   -659.65    0.9332    0.0964  2.4658e-15  2.5459e-16  2.6423e-15
1236.1251   -652.41    1.2115    0.1095  3.2009e-15  2.8938e-16  2.6422e-15
1236.1550   -645.17    1.0581    0.1025  2.7957e-15  2.7072e-16  2.6420e-15
1236.1849   -637.93    0.9790    0.0986  2.5864e-15  2.6057e-16  2.6419e-15
1236.2148   -630.70    1.0004    0.0997  2.6428e-15  2.6335e-16  2.6418e-15
1236.2447   -623.46    1.0138    0.1003  2.6781e-15  2.6507e-16  2.6416e-15
1236.2746   -616.22    0.8110    0.0900  2.1422e-15  2.3764e-16  2.6415e-15
1236.3045   -608.98    1.0184    0.1006  2.6900e-15  2.6568e-16  2.6413e-15
1236.3344   -601.74    1.1571    0.1071  3.0562e-15  2.8285e-16  2.6412e-15
1236.3644   -594.50    0.9920    0.0993  2.6201e-15  2.6229e-16  2.6411e-15
1236.3943   -587.27    1.0250    0.1009  2.7069e-15  2.6658e-16  2.6409e-15
1236.4242   -580.03    0.9567    0.0976  2.5265e-15  2.5771e-16  2.6408e-15
1236.4541   -572.79    1.1247    0.1057  2.9700e-15  2.7899e-16  2.6407e-15
1236.4840   -565.55    0.9634    0.0979  2.5440e-15  2.5856e-16  2.6405e-15
1236.5139   -558.31    0.9295    0.0962  2.4542e-15  2.5398e-16  2.6404e-15
1236.5438   -551.08    0.9604    0.0978  2.5357e-15  2.5810e-16  2.6403e-15
1236.5737   -543.84    0.8723    0.0933  2.3030e-15  2.4624e-16  2.6401e-15
1236.6036   -536.60    0.9295    0.0962  2.4539e-15  2.5401e-16  2.6400e-15
1236.6335   -529.36    1.0601    0.1026  2.7985e-15  2.7090e-16  2.6399e-15
1236.6635   -522.12    1.1036    0.1047  2.9133e-15  2.7628e-16  2.6397e-15
1236.6934   -514.88    1.1224    0.1055  2.9626e-15  2.7852e-16  2.6396e-15
1236.7233   -507.65    1.2542    0.1115  3.3104e-15  2.9421e-16  2.6394e-15
1236.7532   -500.41    0.9979    0.0996  2.6337e-15  2.6294e-16  2.6393e-15
1236.7831   -493.17    1.1102    0.1050  2.9300e-15  2.7711e-16  2.6392e-15
1236.8130   -485.93    1.0300    0.1012  2.7183e-15  2.6714e-16  2.6390e-15
1236.8429   -478.69    0.8497    0.0922  2.2423e-15  2.4319e-16  2.6389e-15
1236.8728   -471.46    0.9372    0.0967  2.4731e-15  2.5513e-16  2.6388e-15
1236.9027   -464.22    0.8779    0.0936  2.3164e-15  2.4705e-16  2.6386e-15
1236.9326   -456.98    0.9045    0.0950  2.3866e-15  2.5075e-16  2.6385e-15
1236.9626   -449.74    0.8349    0.0914  2.2028e-15  2.4111e-16  2.6384e-15
1236.9925   -442.50    0.9010    0.0948  2.3771e-15  2.5022e-16  2.6382e-15
1237.0224   -435.27    0.9268    0.0962  2.4449e-15  2.5373e-16  2.6381e-15
1237.0523   -428.03    0.9007    0.0949  2.3761e-15  2.5025e-16  2.6380e-15
1237.0822   -420.79    0.9827    0.0990  2.5922e-15  2.6109e-16  2.6378e-15
1237.1121   -413.55    0.9741    0.0986  2.5694e-15  2.6005e-16  2.6377e-15
1237.1420   -406.31    1.1227    0.1057  2.9611e-15  2.7871e-16  2.6375e-15
1237.1719   -399.07    1.0870    0.1040  2.8668e-15  2.7435e-16  2.6374e-15
1237.2018   -391.84    1.0421    0.1019  2.7483e-15  2.6874e-16  2.6373e-15
1237.2317   -384.60    1.0139    0.1005  2.6739e-15  2.6515e-16  2.6371e-15
1237.2617   -377.36    1.0893    0.1041  2.8724e-15  2.7457e-16  2.6370e-15
1237.2916   -370.12    0.8848    0.0941  2.3330e-15  2.4807e-16  2.6369e-15
1237.3215   -362.88    0.9980    0.0998  2.6315e-15  2.6305e-16  2.6367e-15
1237.3514   -355.65    0.9102    0.0954  2.3998e-15  2.5142e-16  2.6366e-15
1237.3813   -348.41    1.0622    0.1028  2.8004e-15  2.7104e-16  2.6365e-15
1237.4112   -341.17    1.0115    0.1004  2.6667e-15  2.6463e-16  2.6363e-15
1237.4411   -333.93    0.9731    0.0985  2.5653e-15  2.5965e-16  2.6362e-15
1237.4710   -326.69    0.8420    0.0918  2.2196e-15  2.4190e-16  2.6360e-15
1237.5009   -319.45    0.9698    0.0983  2.5564e-15  2.5908e-16  2.6359e-15
1237.5308   -312.22    0.9356    0.0966  2.4660e-15  2.5454e-16  2.6358e-15
1237.5608   -304.98    1.0648    0.1029  2.8063e-15  2.7112e-16  2.6356e-15
1237.5907   -297.74    0.8819    0.0938  2.3241e-15  2.4717e-16  2.6355e-15
1237.6206   -290.50    0.9187    0.0957  2.4212e-15  2.5213e-16  2.6354e-15
1237.6505   -283.26    0.9370    0.0966  2.4691e-15  2.5454e-16  2.6352e-15
