# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1147.2924  -1436.95    1.0482    0.1155  3.8129e-15  4.2004e-16  3.6377e-15
1147.3223  -1429.17    1.1347    0.1200  4.1274e-15  4.3661e-16  3.6374e-15
1147.3522  -1421.39    0.8477    0.1041  3.0830e-15  3.7859e-16  3.6371e-15
1147.3821  -1413.62    1.0187    0.1138  3.7048e-15  4.1393e-16  3.6368e-15
1147.4120  -1405.84    0.9834    0.1119  3.5761e-15  4.0683e-16  3.6365e-15
1147.4419  -1398.06    0.9774    0.1115  3.5539e-15  4.0557e-16  3.6362e-15
1147.4718  -1390.28    0.8103    0.1018  2.9462e-15  3.7010e-16  3.6359e-15
1147.5017  -1382.50    0.9104    0.1077  3.3100e-15  3.9152e-16  3.6356e-15
1147.5317  -1374.72    1.1017    0.1182  4.0051e-15  4.2955e-16  3.6353e-15
1147.5616  -1366.95    1.0995    0.1180  3.9965e-15  4.2905e-16  3.6350e-15
1147.5915  -1359.17    0.9642    0.1107  3.5044e-15  4.0223e-16  3.6347e-15
1147.6214  -1351.39    1.0145    0.1134  3.6870e-15  4.1222e-16  3.6344e-15
1147.6513  -1343.61    0.9739    0.1112  3.5393e-15  4.0405e-16  3.6341e-15
1147.6812  -1335.83    1.1601    0.1211  4.2155e-15  4.4007e-16  3.6338e-15
1147.7111  -1328.06    1.1838    0.1223  4.3013e-15  4.4442e-16  3.6335e-15
1147.7410  -1320.28    1.1795    0.1221  4.2853e-15  4.4364e-16  3.6331e-15
1147.7709  -1312.50    1.0570    0.1157  3.8398e-15  4.2032e-16  3.6328e-15
1147.8008  -1304.72    1.0649    0.1161  3.8684e-15  4.2178e-16  3.6325e-15
1147.8308  -1296.94    1.0623    0.1160  3.8584e-15  4.2116e-16  3.6322e-15
1147.8607  -1289.17    1.1216    0.1190  4.0737e-15  4.3233e-16  3.6319e-15
1147.8906  -1281.39    0.9721    0.1110  3.5303e-15  4.0302e-16  3.6316e-15
1147.9205  -1273.61    1.1190    0.1188  4.0633e-15  4.3154e-16  3.6313e-15
1147.9504  -1265.83    1.0772    0.1166  3.9112e-15  4.2331e-16  3.6310e-15
1147.9803  -1258.05    1.2017    0.1230  4.3628e-15  4.4653e-16  3.6307e-15
1148.0102  -1250.27    0.9745    0.1111  3.5377e-15  4.0325e-16  3.6303e-15
1148.0401  -1242.50    1.0023    0.1126  3.6386e-15  4.0885e-16  3.6300e-15
1148.0700  -1234.72    0.9334    0.1088  3.3878e-15  3.9481e-16  3.6297e-15
1148.0999  -1226.94    0.9419    0.1093  3.4187e-15  3.9667e-16  3.6294e-15
1148.1299  -1219.16    0.9755    0.1111  3.5400e-15  4.0324e-16  3.6291e-15
1148.1598  -1211.38    1.0315    0.1142  3.7432e-15  4.1432e-16  3.6288e-15
1148.1897  -1203.61    0.9099    0.1074  3.3014e-15  3.8967e-16  3.6285e-15
1148.2196  -1195.83    0.9552    0.1099  3.4655e-15  3.9875e-16  3.6281e-15
1148.2495  -1188.05    0.9523    0.1098  3.4547e-15  3.9817e-16  3.6278e-15
