# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1409.5433   1446.92    0.9198    0.0942  2.3158e-15  2.3708e-16  2.5177e-15
1409.5732   1453.31    1.0334    0.0998  2.6000e-15  2.5112e-16  2.5160e-15
1409.6031   1459.70    1.0446    0.1033  2.6263e-15  2.5982e-16  2.5143e-15
1409.6330   1466.10    1.0569    0.1038  2.6555e-15  2.6079e-16  2.5127e-15
1409.6629   1472.49    1.0865    0.1020  2.7282e-15  2.5625e-16  2.5111e-15
1409.6928   1478.88    1.1690    0.1021  2.9336e-15  2.5616e-16  2.5095e-15
1409.7227   1485.27    1.0727    0.1004  2.6902e-15  2.5192e-16  2.5079e-15
1409.7526   1491.67    0.9825    0.0942  2.4624e-15  2.3609e-16  2.5064e-15
1409.7825   1498.06    0.8946    0.0898  2.2408e-15  2.2491e-16  2.5049e-15
1409.8124   1504.45    1.0184    0.0963  2.5495e-15  2.4096e-16  2.5034e-15
1409.8424   1510.84    1.0132    0.0959  2.5350e-15  2.3987e-16  2.5019e-15
1409.8723   1517.23    0.9930    0.0947  2.4831e-15  2.3679e-16  2.5005e-15
1409.9022   1523.63    0.9690    0.0930  2.4217e-15  2.3247e-16  2.4991e-15
1409.9321   1530.02    1.0817    0.1005  2.7017e-15  2.5098e-16  2.4977e-15
1409.9620   1536.41    0.9445    0.0925  2.3579e-15  2.3088e-16  2.4964e-15
1409.9919   1542.80    0.8831    0.0880  2.2033e-15  2.1954e-16  2.4951e-15
1410.0218   1549.19    1.1056    0.0993  2.7571e-15  2.4758e-16  2.4938e-15
1410.0517   1555.59    1.1088    0.1006  2.7638e-15  2.5086e-16  2.4925e-15
1410.0816   1561.98    1.2305    0.1059  3.0654e-15  2.6385e-16  2.4912e-15
1410.1115   1568.37    1.0101    0.0955  2.5151e-15  2.3786e-16  2.4899e-15
1410.1415   1574.76    1.1111    0.0984  2.7650e-15  2.4487e-16  2.4886e-15
1410.1714   1581.16    1.0928    0.0977  2.7182e-15  2.4304e-16  2.4873e-15
1410.2013   1587.55    1.0581    0.0987  2.6305e-15  2.4549e-16  2.4860e-15
1410.2312   1593.94    0.8978    0.0900  2.2307e-15  2.2362e-16  2.4847e-15
1410.2611   1600.33    0.8536    0.0886  2.1198e-15  2.2007e-16  2.4834e-15
1410.2910   1606.72    1.0898    0.0983  2.7050e-15  2.4400e-16  2.4821e-15
1410.3209   1613.12    0.8734    0.0897  2.1668e-15  2.2258e-16  2.4809e-15
1410.3508   1619.51    0.9644    0.0924  2.3912e-15  2.2902e-16  2.4796e-15
1410.3807   1625.90    0.9974    0.0958  2.4717e-15  2.3752e-16  2.4783e-15
