# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1136.3752  -1572.06    1.1430    0.1292  4.2513e-15  4.8059e-16  3.7193e-15
1136.4051  -1564.21    1.1585    0.1301  4.3086e-15  4.8371e-16  3.7192e-15
1136.4350  -1556.36    1.0191    0.1222  3.7900e-15  4.5442e-16  3.7191e-15
1136.4650  -1548.51    0.9737    0.1195  3.6212e-15  4.4448e-16  3.7190e-15
1136.4949  -1540.67    1.0298    0.1228  3.8297e-15  4.5669e-16  3.7188e-15
1136.5248  -1532.82    0.9728    0.1194  3.6176e-15  4.4417e-16  3.7187e-15
1136.5547  -1524.97    1.0136    0.1218  3.7692e-15  4.5296e-16  3.7186e-15
1136.5846  -1517.12    0.8951    0.1146  3.3283e-15  4.2607e-16  3.7184e-15
1136.6145  -1509.27    0.8142    0.1094  3.0276e-15  4.0690e-16  3.7183e-15
1136.6444  -1501.42    0.9494    0.1178  3.5299e-15  4.3797e-16  3.7182e-15
1136.6743  -1493.57    0.9361    0.1170  3.4805e-15  4.3512e-16  3.7180e-15
1136.7042  -1485.72    0.8203    0.1097  3.0499e-15  4.0799e-16  3.7179e-15
1136.7341  -1477.87    0.9297    0.1166  3.4562e-15  4.3332e-16  3.7177e-15
1136.7641  -1470.02    1.0297    0.1224  3.8281e-15  4.5516e-16  3.7176e-15
1136.7940  -1462.17    0.8236    0.1099  3.0618e-15  4.0843e-16  3.7175e-15
1136.8239  -1454.32    1.1460    0.1289  4.2602e-15  4.7924e-16  3.7173e-15
1136.8538  -1446.47    0.9819    0.1195  3.6501e-15  4.4425e-16  3.7172e-15
1136.8837  -1438.62    0.8451    0.1111  3.1411e-15  4.1312e-16  3.7170e-15
1136.9136  -1430.78    0.8521    0.1116  3.1672e-15  4.1476e-16  3.7169e-15
1136.9435  -1422.93    1.1355    0.1283  4.2204e-15  4.7669e-16  3.7167e-15
1136.9734  -1415.08    0.9121    0.1152  3.3897e-15  4.2823e-16  3.7166e-15
1137.0033  -1407.23    1.1461    0.1287  4.2596e-15  4.7844e-16  3.7165e-15
1137.0332  -1399.38    1.1183    0.1272  4.1560e-15  4.7258e-16  3.7163e-15
1137.0632  -1391.53    0.9899    0.1198  3.6788e-15  4.4528e-16  3.7162e-15
1137.0931  -1383.68    0.8704    0.1126  3.2344e-15  4.1835e-16  3.7160e-15
1137.1230  -1375.83    0.7957    0.1077  2.9567e-15  4.0026e-16  3.7159e-15
1137.1529  -1367.98    1.0043    0.1205  3.7318e-15  4.4791e-16  3.7157e-15
1137.1828  -1360.13    1.1892    0.1308  4.4187e-15  4.8612e-16  3.7156e-15
1137.2127  -1352.28    0.9875    0.1195  3.6689e-15  4.4388e-16  3.7154e-15
1137.2426  -1344.43    0.8315    0.1099  3.0892e-15  4.0816e-16  3.7153e-15
1137.2725  -1336.58    0.9466    0.1170  3.5168e-15  4.3450e-16  3.7151e-15
1137.3024  -1328.73    0.9219    0.1154  3.4250e-15  4.2876e-16  3.7150e-15
1137.3323  -1320.88    0.7996    0.1077  2.9705e-15  4.0016e-16  3.7148e-15
1137.3623  -1313.04    1.1494    0.1285  4.2697e-15  4.7721e-16  3.7147e-15
1137.3922  -1305.19    1.0496    0.1229  3.8989e-15  4.5648e-16  3.7145e-15
1137.4221  -1297.34    1.3009    0.1364  4.8320e-15  5.0675e-16  3.7144e-15
1137.4520  -1289.49    1.0081    0.1204  3.7441e-15  4.4736e-16  3.7142e-15
1137.4819  -1281.64    1.1092    0.1262  4.1196e-15  4.6855e-16  3.7141e-15
1137.5118  -1273.79    1.0171    0.1209  3.7773e-15  4.4910e-16  3.7139e-15
1137.5417  -1265.94    0.9968    0.1197  3.7019e-15  4.4441e-16  3.7138e-15
1137.5716  -1258.09    0.9028    0.1141  3.3525e-15  4.2361e-16  3.7136e-15
1137.6015  -1250.24    0.9099    0.1145  3.3788e-15  4.2517e-16  3.7134e-15
1137.6314  -1242.39    0.8827    0.1128  3.2778e-15  4.1889e-16  3.7133e-15
1137.6614  -1234.54    1.0277    0.1214  3.8159e-15  4.5083e-16  3.7131e-15
1137.6913  -1226.69    1.0579    0.1231  3.9280e-15  4.5712e-16  3.7130e-15
1137.7212  -1218.84    1.0455    0.1224  3.8817e-15  4.5439e-16  3.7128e-15
1137.7511  -1210.99    0.9221    0.1151  3.4234e-15  4.2742e-16  3.7127e-15
1137.7810  -1203.14    1.1032    0.1256  4.0957e-15  4.6620e-16  3.7125e-15
1137.8109  -1195.30    0.8963    0.1135  3.3274e-15  4.2130e-16  3.7123e-15
1137.8408  -1187.45    0.8602    0.1112  3.1931e-15  4.1288e-16  3.7122e-15
1137.8707  -1179.60    0.8058    0.1077  2.9912e-15  3.9976e-16  3.7120e-15
1137.9006  -1171.75    1.1894    0.1301  4.4149e-15  4.8287e-16  3.7119e-15
1137.9305  -1163.90    1.1994    0.1306  4.4518e-15  4.8477e-16  3.7117e-15
1137.9605  -1156.05    1.0163    0.1205  3.7719e-15  4.4706e-16  3.7115e-15
1137.9904  -1148.20    1.1286    0.1267  4.1887e-15  4.7035e-16  3.7114e-15
1138.0203  -1140.35    0.8490    0.1103  3.1507e-15  4.0937e-16  3.7112e-15
1138.0502  -1132.50    1.1639    0.1285  4.3193e-15  4.7702e-16  3.7110e-15
1138.0801  -1124.65    1.1173    0.1260  4.1462e-15  4.6758e-16  3.7109e-15
1138.1100  -1116.80    1.0737    0.1241  3.9843e-15  4.6032e-16  3.7107e-15
1138.1399  -1108.95    1.1488    0.1600  4.2626e-15  5.9369e-16  3.7105e-15
1138.1698  -1101.10    1.2007    0.1763  4.4552e-15  6.5422e-16  3.7104e-15
1138.1997  -1093.25    1.2906    0.1762  4.7885e-15  6.5365e-16  3.7102e-15
1138.2296  -1085.41    1.1276    0.1676  4.1833e-15  6.2191e-16  3.7100e-15
1138.2596  -1077.56    1.1663    0.1707  4.3267e-15  6.3331e-16  3.7099e-15
1138.2895  -1069.71    1.1513    0.1659  4.2709e-15  6.1532e-16  3.7097e-15
1138.3194  -1061.86    0.9752    0.1593  3.6176e-15  5.9095e-16  3.7095e-15
1138.3493  -1054.01    0.9861    0.1594  3.6577e-15  5.9113e-16  3.7094e-15
1138.3792  -1046.16    1.0742    0.1641  3.9844e-15  6.0875e-16  3.7092e-15
1138.4091  -1038.31    1.0671    0.1676  3.9578e-15  6.2171e-16  3.7090e-15
1138.4390  -1030.46    1.1622    0.1734  4.3105e-15  6.4303e-16  3.7089e-15
1138.4689  -1022.61    0.7321    0.1424  2.7150e-15  5.2800e-16  3.7087e-15
1138.4988  -1014.76    0.8207    0.1471  3.0437e-15  5.4538e-16  3.7085e-15
1138.5287  -1006.91    1.0126    0.1597  3.7552e-15  5.9227e-16  3.7083e-15
1138.5587   -999.06    0.9472    0.1563  3.5125e-15  5.7941e-16  3.7082e-15
1138.5886   -991.21    1.1373    0.1669  4.2171e-15  6.1905e-16  3.7080e-15
1138.6185   -983.36    1.1145    0.1564  4.1322e-15  5.7996e-16  3.7078e-15
1138.6484   -975.51    0.9382    0.1547  3.4785e-15  5.7348e-16  3.7077e-15
1138.6783   -967.67    1.1630    0.1666  4.3120e-15  6.1774e-16  3.7075e-15
1138.7082   -959.82    0.8299    0.1396  3.0766e-15  5.1754e-16  3.7073e-15
1138.7381   -951.97    0.9534    0.1160  3.5343e-15  4.2994e-16  3.7071e-15
1138.7680   -944.12    1.0378    0.1208  3.8471e-15  4.4787e-16  3.7070e-15
1138.7979   -936.27    0.9637    0.1165  3.5722e-15  4.3179e-16  3.7068e-15
1138.8278   -928.42    1.0033    0.1187  3.7188e-15  4.4010e-16  3.7066e-15
1138.8578   -920.57    1.0447    0.1211  3.8721e-15  4.4881e-16  3.7064e-15
1138.8877   -912.72    1.0541    0.1216  3.9066e-15  4.5063e-16  3.7062e-15
1138.9176   -904.87    0.9515    0.1156  3.5264e-15  4.2850e-16  3.7061e-15
